Liên kết,Ảnh sản phẩm,Mã sản phẩm,Tên sản phẩm,Mã danh mục,Số sản phẩm đã bán,Giá,Giá thị trường,Tiết kiệm,Phần trăm giảm,Đánh giá trung bình,Số lượt đánh giá,Số lượt hỏi đáp,Barcode,Thương Hiệu,Xuất xứ thương hiệu,Nơi sản xuất,Đặc Tính,Giới tính,Thành phần sản phẩm,Hướng dẫn sử dụng,Loại da,Vấn đề về da
https://hasaki.vn/san-pham/mascara-2-dau-browit-professional-duo-mau-sexy-black-4-4g-100349.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422207100-1704361835_img_385x385_622873_fit_center.png,422207100,Mascara 2 Đầu Browit Professional Duo Màu Sexy Black 4g+4g,50,26,179.000 ₫,219.000 ₫,40.000 ₫,-18%,5.0,1,2,8858842072691,Browit,,,,Tất cả,"
 ","


Bấm mi kĩ trước khi chuốt mi. 


Dùng cọ to chuốt mi trên.


Dùng cọ nhỏ chuốt mi dưới.

 ",,
https://hasaki.vn/san-pham/but-ke-mat-nuoc-kissme-sieu-muot-khong-troi-mau-den-0-4ml-101013.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-but-ke-mat-nuoc-kissme-sieu-muot-khong-troi-mau-den-0-4ml-1708574044_img_385x385_622873_fit_center.jpg,422207463,Bút Kẻ Mắt Nước Kissme Siêu Mượt Không Trôi Màu Đen 0.4ml,50,25,182.000 ₫,219.000 ₫,37.000 ₫,-17%,4.0,5,0,4901433036504,Kissme,Nhật Bản,Japan,Chống Nước/ Lâu Trôi,Tất cả,"
#01 Jet Black
Water, (Ethylhexyl Acrylate / Methyl Methacrylate) Copolymer, Bg, (Styrene / Acrylate) Copolymer, Ethanol, Pantenol, Canina Rose Fruit Extract, Na Hyaluronate, Succinoyl Atelocollagen, 1,2-Hexanediol, (Acrylate / Methylstyrene / Styrene) Copolymer Ammonium, (Acrylate / Octylacrylamide) Copolymer, Phenoxyethanol, Behenes-30, Tea, Methylparaben, Amp, Propylparaben, Edta-2na, Na Dehydroacetate, Na Benzoate, Carbon Black
 #02 Bitter Brown
Water, (Ethylhexyl Acrylate / Methyl Methacrylate) Copolymer, Bg, (Acrylate / Methylstyrene / Styrene) Copolymer Ammonium, Pantenol, Canina Rose Fruit Extract, Na Hyaluronate, Succinoyl Atelocollagen, Na Polyaspartate, Phenoxyethanol, Behenes-30, Ethanol, Methylparaben, (Acrylate / Octylacrylamide) Copolymer, Propylparaben, Polyglyceryl-3disiloxane Dimethicone, Edta-2na, Na Hydroxide, Na Benzoate, Iron Oxide, Carbon Black
#03 Brown Black
Water, (Ethylhexyl Acrylate / Methyl Methacrylate) Copolymer, Bg, (Acrylate / Methylstyrene / Styrene) Copolymer Ammonium, Pantenol, Canina Rose Fruit Extract, Na Hyaluronate, Succinoyl Atelocollagen, Na Polyaspartate, Phenoxyethanol, Behenes-30, Ethanol, Methylparaben, Propylparaben, Tea, Edta-2na, Amp, (Acrylate / Octylacrylamide) Copolymer, Na Benzoate, 2na Phosphate, K Phosphate, Iron Oxide ,Carbon Black ","


Kẻ một đường mảnh từ khóe mắt trong ra góc mắt ngoài dọc theo chân mi.


Sau đó vẽ một đường ở góc ngoài của mắt dọc theo phần kéo dài của đường cong của mí mắt.


Khi sử dụng, lắc nhẹ 2-3 lần đóng nắp. Khi sử dụng lần đầu tiên hoặc khi màu trở nên nhạt và khó vẽ, hãy lắc nhẹ 2-3 lần và đậy nắp lại, để yên trong vài phút và để đầu bút thấm vào khăn giấy, v.v .

 ",,
https://hasaki.vn/san-pham/but-ke-mat-lemonade-supertiger-micro-02-brown-nau-dam-1g-99899.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206785-1687927689_img_385x385_622873_fit_center.jpg,422206785,Bút Kẻ Mắt Lemonade Siêu Mảnh 02 Brown Nâu Đậm 1g,50,26,174.000 ₫,219.000 ₫,45.000 ₫,-21%,4.7,11,11,8809464543052,Lemonade,Việt Nam,Korea,Dạng Lì,Tất cả,"
Nội dung đang được cập nhật ","


BƯỚC 1: Lắc 3-5 lần trước khi mở nắp sử dụng.


BƯỚC 2: Cố định khuỷu tay của bạn trên bàn và giữ bút, bắt đầu kẻ từ đuôi mắt đến đầu mắt theo đường nét mà bạn thích.


LƯU Ý: Sau khi vẽ, giữ yên mắt và không nhấp nháy mắt trong vài giây.
LƯU Ý KHI SỬ DỤNG:


Nếu đầu bút khô vì bị tắc, hãy lau sạch bằng khăn giấy ướt để sử dụng lại.


CHÚ Ý:


Chỉ sử dụng ngoài da.


Nếu dị ứng với sản phẩm, ngừng sử dụng ngay lập tức và tham khảo ý kiến bác sĩ.


Để xa tầm tay trẻ em.


Nét vẽ ngang là ổn định nhất trong ba loại nét vẽ: hướng điểm lên/ điểm xuống/ điểm ngang. Do đó, nên giữ bút theo chiều ngang trên bề mặt phẳng.


Không sử dụng trong thời gian dài có thể dẫn đến sự thay đổi sắc độ màu sáng hoặc tối khi sử dụng lần đầu sau thời gian lưu trữ theo cùng một hướng. Tuy nhiên, lắc đều trước khi sử dụng, bút sẽ được phục hồi về màu sắc ban đầu.

 ",,
https://hasaki.vn/san-pham/ke-mat-b-o-m-02-wonder-brown-72149.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-ke-mat-b-o-m-02-wonder-brown_K3mau3YRMK5qbvvG_img_385x385_622873_fit_center.png,343100027,Kẻ Mắt Nước B.O.M Lâu Trôi Màu Nâu 02 Wonder Brown 0.5g,50,15,287.000 ₫,298.000 ₫,11.000 ₫,-4%,4.4,19,9,8809464541751,B.O.M,Hàn Quốc,Korea,Chống Nước/ Lâu Trôi,Tất cả,"
Purified Water, Acrylate Copolymer, Carbon Black, Butylene Glycol, Acrylate/ Ethylhexyl Acrylate Copolymer, Styrene/ Acrylate Copolymer, Ethanol, Polysorbate 20, Phenoxyethanol, Ceteth- 10 Ammonia, Benzyl Alcohol, Acrylate/ OctylAcrylamide Copolymer, Simethicone Triethanolamine, Caprylic/ Capric Triglyceride, Aminomethyl Propanol Laureth-21, Acrylate Copolymer, Red Iron Oxide, Butylene Glycol, Carbon Black, Ethanol, Phenoxyethanol, Polysorbate 20, Ammonium Acrylate Copolymer, Caprylic/Capric Triglyceride, Sodium Polyaspartate, Behenes-30, Pentylene Glycol, Bentonite Trehalose, Ceteth-20, Sodium Dehydroacetate Aminomethyl Propanol. ","
Vẽ theo đường viền mí mắt, có thể vẽ kiểu và đậm nhạt theo ý thích. ",,
https://hasaki.vn/san-pham/chi-ke-chan-may-innisfree-mau-6-urban-brown-moi-03g-112527.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-chi-ke-chan-may-innisfree-mau-6-urban-brown-moi-03g_JxBxhpvWyC34hqsL_img_385x385_622873_fit_center.png,422215141,Chì Kẻ Chân Mày innisfree Màu 6 Urban Brown (Mới) 0.3g ,50,54,78.000 ₫,109.000 ₫,31.000 ₫,-28%,0.0,0,5,8809843677927,innisfree,Hàn Quốc,Korea,,Tất cả,"
Iron Oxides (Ci 77491), Hydrogenated Soybean Oil, Hydrogenated Coco-Glycerides, Mica, Hydrogenated Vegetable Oil, Iron Oxides (Ci 77492), Zinc Stearate, Iron Oxides (Ci 77499), Titanium Dioxide (Ci 77891), Stearic Acid, Copernicia Cerifera (Carnauba) Wax / Copernicia Cerifera Cera / Cire De Carnauba, Polyglyceryl-2 Triisostearate, Tocopherol, Caprylyl Glycol, Phenoxyethanol, Ascorbyl Palmitate, Hexylene Glycol ","


Kẻ đường viền rồi tô nhẹ bên trong chân mày.


Dùng đầu cọ chải nhẹ nhàng theo chiều cấu tạo chân mày.


Bạn có thể tạo màu riêng phù hợp với bạn bằng cách pha 1 màu nhạt và 1 màu đậm để hài hòa với màu tóc cũng như tông da.

 ",,
https://hasaki.vn/san-pham/mascara-maybelline-uon-mi-nang-mi-va-lam-day-mi-8-6ml-89609.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-205600398-1692691937_img_385x385_622873_fit_center.png,205600398,"Mascara Maybelline Uốn Mi, Nâng Mi và Làm Dày Mi 8.6ml",50,22,180.000 ₫,248.000 ₫,68.000 ₫,-27%,3.9,7,7,6902395781660,Maybelline,Mỹ,,Chống Nước/ Lâu Trôi,Nữ,"

Thành phần đầy đủ:
Aqua / Water/ Eau, Potassium Cetyl Phosphate, Paraffin, Ethylene/Va Copolymer, Copernicia Cerifera Cera / Carnauba Wax / Cire De Carnauba
Styrene/Acrylates/Ammonium Methacrylate Copolymer, Cera Alba / Beeswax / Cire Dabeille, Synthetic Beeswax, Bis-Diglyceryl Polyacyladipate-2, Polybutene, Cetyl Alcohol, Steareth-20, Glyceryl Dibehenate, Steareth-2, Phenoxyethanol, Hydroxyethylcellulose, Acacia Senegal Gum, Tribehenin, Caprylyl Glycol, Glyceryl Behenate, Sodium Dehydroacetate, Hydrogenated Jojoba Oil, Hydrogenated Palm Oil, Disodium Edta, Butylene Glycol, Rayon, Sodium Laureth Sulfate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tetrasodium Edta, Silica, Potassium Sorbate, Bht
[+/- May Contain / Peut Contenir
Ci 77491, Ci 77492, Ci 77499 / Iron Oxides, Ci 77007 / Ultramarines, Ci 77891 / Titanium Dioxide, Mica, Ci 75470 / Carmine, Ci 77288 / Chromium Oxide Greens, Ci 77742 / Manganese Violet, Ci 77510 / Ferric Ferrocy Anide ] (f.i.l. D235275/1]

 ","



Chải lông mi từ gốc đến ngọn.


Lặp lại cho đến khi đạt được độ cong mong muốn. 



 ",,
https://hasaki.vn/san-pham/chi-ke-may-xe-suri-101-black-mau-den-e271-104255.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-chi-ke-may-xe-suri-101-black-mau-den-e271-1665133458_img_385x385_622873_fit_center.jpg,422209665,Chì Kẻ Mày Xé Suri 101 Black Màu Đen E271 ,50,126,31.000 ₫,,,,4.8,6,13,8936070175862,Suri,Hàn Quốc,,,Tất cả,"
Hydrogenated Soybean Oil, Cl 77491, Cl 77492, CI 77499, Hydrogenated Vegetable Oil, Copernicia Cerifera (Camauba Wax) Cera, Zinc Stearate, Lanolin, Talc, 1,2-Hexanediol, Tocopheryl Acetate, Phenoxyethanol ","


Kẻ khung theo mong muốn rồi từ từ tô phía trong khung mày. 


Bắt đầu từ đầu tới chân mày, đuôi chân mày đậm hơn và nhạt dần về phía đầu chân mày.

 ",,
https://hasaki.vn/san-pham/chuot-mi-lemonade-soaring-mascara-toi-dai-lau-troi-6ml-118384.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-chuot-mi-lemonade-soaring-mascara-toi-dai-lau-troi-6ml-1709197528_img_385x385_622873_fit_center.png,422218589,Mascara Lemonade Giúp Mi Tơi Dài Lâu Trôi 6ml,50,25,152.000 ₫,189.000 ₫,37.000 ₫,-20%,0.0,0,0,4034020033,Lemonade,Việt Nam,,Chống Nước/ Lâu Trôi,Tất cả,"
 ","
 ",,
https://hasaki.vn/san-pham/chi-ke-may-sieu-manh-cathy-doll-06-coffee-brown-0-05g-88097.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-309300128-1704679597_img_385x385_622873_fit_center.png,309300128,Chì Kẻ Mày Cathy Doll Siêu Mảnh 06 Nâu Cà Phê 0.05g,50,48,79.000 ₫,99.000 ₫,20.000 ₫,-20%,4.7,11,2,8858842055489,Cathy Doll,Thái Lan,,Có Màu ,Tất cả,"
Hydrogenated Palm Oil, C10-18 Triglycerides, Mica,Synthetic Japan Wax, Silica, Zinc Stearate, Bht, Ci 77499, Ci 77492, Ci 77891, Ci 77491, Ci 16035, Ci 42090 ","


Xoay thân bút cho ngòi chì ra, kẻ khung theo mong muốn rồi từ từ tô phía trong khung mày. 


Bắt đầu từ đầu tới chân mày, sau đó sử dụng cọ ở đầu còn lại chải nhẹ nhàng cho lông mày trông được tự nhiên. 

 ",,
https://hasaki.vn/san-pham/bang-phan-mat-mat-silkygirl-juicy-peach-12-6g-107728.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422212129-1695288454_img_385x385_622873_fit_center.jpg,422212129,Bảng Phấn Mắt & Mặt Silkygirl 02 Juicy Peach 12.6g,50,19,193.000 ₫,298.000 ₫,105.000 ₫,-35%,5.0,1,2,9555250062717,Silkygirl,Malaysia,,Có Nhũ,Nữ,"
Thành phần đầy đủ:
Mica, Talc, Boron Nitride, Ethylhexyl Palmitate, Paraffinum Liquidium, Kaolin, Magnesium Stearate, Caprylic/Capric/Triglyceride, Silica, Tocopheryl Acetate, Phenoxyethanol, Piroctone Olamine. ","


Thoa phấn mắt lên mí mắt.


Đánh phấn bắt sáng lên mí mắt và khuôn mặt (xương gò má, vùng chữ T, cằm).


Cuối cùng, thoa phấn má hồng để tạo cho khuôn mặt của bạn một màu sắc rực rỡ.

 ",,
https://hasaki.vn/san-pham/bang-phan-mat-lilybyred-10-o-mau-m05-warm-membership-105g-113893.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422215902-1698979856_img_385x385_622873_fit_center.jpg,422215902,Bảng Phấn Mắt Lilybyred 10 Ô Màu M05 Warm Membership 10.5g,50,10,374.000 ₫,505.000 ₫,131.000 ₫,-26%,0.0,0,0,8809716941575,Lilybyred,Hàn Quốc,Korea,Có Nhũ,Nữ,"
Talc, mica, boron nitride, nylon-12, titanium dioxide, octyldodecyl stearoyl stearate, diisostearyl maleate, magnesium myristate, dimethicone, isocetyl myristate, hydrogenated palm oil, hydroGenated rapeseed oil, caprylyl glycol, glyceryl caprylate, etc ","
Dùng cọ hoặc tay lấy 1 lượng vừa đủ phấn mắt rồi tán đều lên mí mắt. Với màu nhũ, bạn nên dùng tay để tán nhằm giúp tăng độ bám dính và hiệu quả lấp lánh cho đôi mắt của bạn.
*Lưu ý:


Tránh để sản phẩm tiếp xúc trực tiếp với mắt.


Trong trường hợp bị kích ứng, cần ngưng sử dụng tham khảo ý kiến của bác sĩ da liễu.


Đậy kín nắp sau khi dùng.

 ",,
https://hasaki.vn/san-pham/ke-vien-mat-trong-browit-dang-sap-mau-midnight-black-0-1g-99235.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206345-1704362837_img_385x385_622873_fit_center.jpg,422206345,Kẻ Viền Mắt Trong Browit Dạng Sáp Màu Đen Midnight Black 0.1g,50,36,95.000 ₫,119.000 ₫,24.000 ₫,-20%,4.7,3,0,8858842072462,Browit,,,,Tất cả,"
Nội dung đang được cập nhật ","


Kẻ đường viền mí mắt trên và mí mắt dưới.

 ",,
https://hasaki.vn/san-pham/bang-phan-mat-baby-bright-glowy-peach-tong-cam-dao-0-7g-103703.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209412-1703733559_img_385x385_622873_fit_center.png,422209412,Bảng Phấn Mắt Baby Bright Glowy Peach Tông Cam Đào 0.7g,50,31,109.000 ₫,139.000 ₫,30.000 ₫,-22%,4.7,3,4,8858842090602,Baby Bright,Thái Lan,,Có Nhũ,Nữ,"
Thành phần chính: 


Bột ngọc trai: dưỡng da sáng mịn, làm mờ nếp nhăn, ngăn ngừa tình trạng chảy xệ, tăng độ đàn hồi cho làn da săn chắc.

 ","


Dùng kem lót mắt hoặc che khuyết điểm tan đều lên bầu mắt.


Dùng cọ lấy một lượng phấn mắt vừa đủ và tan đều lên mắt, phối màu theo cách bạn thích.

 ",,
https://hasaki.vn/san-pham/but-ke-mat-lemonade-supertiger-micro-01-black-mau-den-1g-99973.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206784-1687927426_img_385x385_622873_fit_center.jpg,422206784,Bút Kẻ Mắt Lemonade Siêu Mảnh 01 Black Màu Đen 1g,50,19,174.000 ₫,219.000 ₫,45.000 ₫,-21%,4.7,11,11,8809464543045,Lemonade,Việt Nam,Korea,Dạng Lì,Tất cả,"
Nội dung đang được cập nhật ","


BƯỚC 1: Lắc 3-5 lần trước khi mở nắp sử dụng.


BƯỚC 2: Cố định khuỷu tay của bạn trên bàn và giữ bút, bắt đầu kẻ từ đuôi mắt đến đầu mắt theo đường nét mà bạn thích.


LƯU Ý: Sau khi vẽ, giữ yên mắt và không nhấp nháy mắt trong vài giây.
LƯU Ý KHI SỬ DỤNG:


Nếu đầu bút khô vì bị tắc, hãy lau sạch bằng khăn giấy ướt để sử dụng lại.


CHÚ Ý:


Chỉ sử dụng ngoài da.


Nếu dị ứng với sản phẩm, ngừng sử dụng ngay lập tức và tham khảo ý kiến bác sĩ.


Để xa tầm tay trẻ em.


Nét vẽ ngang là ổn định nhất trong ba loại nét vẽ: hướng điểm lên/ điểm xuống/ điểm ngang. Do đó, nên giữ bút theo chiều ngang trên bề mặt phẳng.


Không sử dụng trong thời gian dài có thể dẫn đến sự thay đổi sắc độ màu sáng hoặc tối khi sử dụng lần đầu sau thời gian lưu trữ theo cùng một hướng. Tuy nhiên, lắc đều trước khi sử dụng, bút sẽ được phục hồi về màu sắc ban đầu.

 ",,
https://hasaki.vn/san-pham/bang-phan-mat-baby-bright-bright-pink-tong-hong-0-7g-103701.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209411-1703733508_img_385x385_622873_fit_center.png,422209411,Bảng Phấn Mắt Baby Bright Bright Pink Tông Hồng 0.7g,50,30,109.000 ₫,139.000 ₫,30.000 ₫,-22%,4.7,3,4,8858842090596,Baby Bright,Thái Lan,,Có Nhũ,Nữ,"
Thành phần chính: 


Bột ngọc trai: dưỡng da sáng mịn, làm mờ nếp nhăn, ngăn ngừa tình trạng chảy xệ, tăng độ đàn hồi cho làn da săn chắc.

 ","


Dùng kem lót mắt hoặc che khuyết điểm tan đều lên bầu mắt.


Dùng cọ lấy một lượng phấn mắt vừa đủ và tan đều lên mắt, phối màu theo cách bạn thích.

 ",,
https://hasaki.vn/san-pham/but-ke-mat-nuoc-maybelline-dam-mau-khong-lem-troi-1g-112423.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422214929-1697084273_img_385x385_622873_fit_center.png,422214929,Bút Kẻ Mắt Nước Maybelline Đậm Màu Không Lem Trôi 1g ,50,21,149.000 ₫,198.000 ₫,49.000 ₫,-25%,0.0,0,0,6902395844914,Maybelline,Mỹ,China,Dạng Lì,Tất cả,"
Aqua / Water, Styrene/Acrylates Copolymer, Ci 77266 / Black 2, Propylene Glycol, Laureth-21, Pentylene Glycol, Peg-40 Hydrogenated Castor Oil, Phenoxyethanol, Ammonium Acrylates Copolymer, Caprylyl Glycol, Ppg-2-Deceth-30,  Sodium Dehydroacetate, Sodium Lauryl Sulfate, Disodium Laureth Sulfosuccinate. ","
Bước 1: Kẻ viền mi trên bằng 1 nét nhẹ nhàng từ đầu mắt đến đuôi mắt.
Bước 2: Hất nhẹ phần đuôi mắt lên trên.
Bước 3: Viền quanh hết mi mắt dưới cho đôi mắt sắc nét, to tròn và ấn tượng hơn. ",,
https://hasaki.vn/san-pham/but-ke-mat-lemonade-supertiger-sieu-manh-black-mau-den-1g-118340.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-but-ke-mat-lemonade-supertiger-sieu-manh-black-mau-den-1g-1709193323_img_385x385_622873_fit_center.png,422218579,Bút Kẻ Mắt Lemonade SuperTiger Siêu Mảnh Black - Màu Đen 1g (Mới),50,17,183.000 ₫,229.000 ₫,46.000 ₫,-20%,0.0,0,0,8809464543526,Lemonade,Việt Nam,Korea,Dạng Lì,Tất cả,"
Water, Acrylates Copolymer, Iron Oxides (Ci 77491), Butylene Glycol, Alcohol, Carbon Black (Ci 77266), Phenoxyethanol, Polysorbate 20, Ammonium Acrylates Copolymer, Caprylic/Capric Triglyceride, Sodium Polyaspartate, Bentonite, Beheneth-30, Trehalose, Pentylene Glycol, Ceteth-20, Sodium Dehydroacetate, Aminomethyl Propanol
 ","
BƯỚC 1: Lắc 3-5 lần trước khi mở nắp sử dụng
BƯỚC 2: Cố định khuỷu tay của bạn trên bàn và giữ bút, bắt đầu kẻ từ đuôi mắt đến đầu mắt theo đường nét mà bạn thích.
*LƯU Ý: Sau khi vẽ, giữ yên mắt và không nhấp nháy mắt trong vài giây.
 ",,
https://hasaki.vn/san-pham/mascara-l-oreal-khong-troi-lam-day-dai-mi-blackest-black-8-5ml-64049.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-205100296-1695809136_img_385x385_622873_fit_center.png,205100296,"Mascara L'Oreal Không Trôi, Làm Dày & Dài Mi 7.6ml",50,14,213.000 ₫,319.000 ₫,106.000 ₫,-33%,4.9,10,7,071249343326,L'Oreal,Pháp,United States,Chống Nước/ Lâu Trôi,Tất cả,"
Isododecane; Cera Alba / Beeswax / Cire Dabeille; Copernicia Cerifera Cera / Carnauba Wax / Cire De Carnauba; Disteardimonium Hectorite; Dilinoleic Acid/Butanediol Copolymer; Aqua / Water / Eau; Allyl Stearate/Va Copolymer; Oryza Sativa Cera / Rice Bran Wax; Paraffin; Alcohol Denat; Polyvinyl Laurate; Vp/Eicosene Copolymer; Propylene Carbonate; Talc; Synthetic Beeswax; Ethylenediamine/Stearyl; Dimer Dilinoleate Copolymer; Peg-30 Glyceryl Stearate; Candelilla Cera / Candelilla Wax / Cire De Candelilla; Panthenol; Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate; Bht [+/- May Contain / Peut Contenir; Ci 77499 / Iron Oxides; Ci 77891 / Titanium Dioxide ","


Dùng kẹp uốn mi uốn cho mi cong, sau đó chải mascara từ sát chân mi cho đến ngọn theo đường zigzag theo chiều ngang ở dưới chân mi để giúp mascara bám nhiều hơn dưới chân mi, giúp mi dày hơn, sau đó vuốt mascara cho đến ngọn mi, giúp mi dày hơn.


Khi mascara đã khô, bạn có thể lặp lại những bước 2 để giúp mi dài và dày hơn nữa.


Với những sợi mi dính vào nhau, bạn có thể dùng lược cho lông mi chải lại để chúng tách nhau ra.

 ",,
https://hasaki.vn/san-pham/but-ke-mat-nuoc-vacosi-24h-khong-lem-mau-nau-ban-moi-06g-113745.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-but-ke-mat-nuoc-vacosi-24h-khong-lem-mau-nau-ban-moi-06g_QhrNEpxVu7hruMN4_img_385x385_622873_fit_center.png,422215814,Bút Kẻ Mắt Nước Vacosi 24H Không Lem Màu Nâu (Bản Mới) 0.6g ,50,22,134.000 ₫,158.000 ₫,24.000 ₫,-15%,5.0,2,0,8809399376299,Vacosi,Hàn Quốc,Korea,Chống Nước/ Lâu Trôi,Tất cả,"
Water, Acrylates Copolymer, Carbon Black (CI 77266), Ammonium Acrylates Copolymer, Alcohol, Butylene Glycol, Glycerin, Propylene Glycol, 1,2-Hexanediol, Phenoxyethanol, Ethylhexylglycerin, Disodium EDTA, Pearl Extract, Houttuynia Cordata Extract, Phaseolus Radiatus Seed Extract. ","
Lắc nhẹ sản phẩm trước khi sử dụng để mực ra đều hơn.
Có hai cách vẽ:


Cách 1: Vẽ theo đường mí mắt và hơi chếch lên ở đuôi mắt để tạo mắt mèo cá tính.


Cách 2: Kẻ sát chân mi và theo chiều dài mắt tăng vẻ tự nhiên trong sáng.


Đậy chặt nắp sau khi sử dụng, tránh không khí xâm nhập làm khô mực. ",,
